U49089_at	2.657055853	2.742725131	2.748188027	2.893761762	2.620136055	2.632457292	2.462397998	2.53529412	2.57054294	2.705863712	2.715167358	2	2.829303773	2.677606953	2.396199347	2.57054294	2.025305865	2.606381365	2.442479769	2.599883072	2.64738297	2.530199698	2.86569606	2.936513742	2.942008053	2.740362689	2.792391689	2.702430536	2.722633923	2.474216264	2.599883072	2.555094449	2.941511433	2.620136055	2.521138084	2.605305046	2.482873584	2.517195898	2.807535028	2.710963119	2.7084209	2.783903579	2.409933123	2.484299839	2.720159303	2.56937391	2.59439255	2.712649702	2.550228353	2.644438589	2.164352856	2.644438589	2.527629901	2.870988814	2.45331834	2.511883361	2.511883361	2.705007959	2.31386722	2.367355921	2.190331698	2.334453751	2.376576957	2.252853031	2.309630167	2.484299839	2.541579244	2.488550717	2.439332694	2	2.523746467	2.507855872
U49188_at	2.565847819	2	2.117271296	2.307496038	2.62324929	2.517195898	2.396199347	2	2.285557309	2.819543936	2	2	2.474216264	2.204119983	2.517195898	2.770852012	2.612783857	2	2.692846919	2	2.184691431	2.382017043	2.46686762	2.507855872	2.652246341	2.471291711	2.596597096	2.683047038	2.698970004	2.721810615	2.139879086	2.51054501	2.348304863	2.598790507	2	2.505149978	2	2.546542663	2.62838893	2.932473765	2.494154594	3.048053173	2	2.428134794	3.139879086	2.394451681	2.161368002	2.235528447	2.941014244	2	2.450249108	2	2.130333768	2.583198774	2.607455023	2.584331224	2.654176542	2	2.790988475	2.633468456	2.668385917	2.608526034	2.688419822	2.447158031	2.495544338	2.59439255	3.214313897	2.87909588	2.401400541	2.049218023	2	2.348304863
U49250_at	2.693726949	2.657055853	2.536558443	2.372912003	2.491361694	2.5132176	2.136720567	2.638489257	2.565847819	2.5132176	2.779596491	2.346352974	2.559906625	2.527629901	2.46834733	2.376576957	2.033423755	2.62324929	2.338456494	2	2.374748346	2	2.613841822	2.846337112	2.59439255	2.618048097	2	2.523746467	2.409933123	2.193124598	2.187520721	2.469822016	2	2.614897216	2.356025857	2.378397901	2.113943352	2.322219295	2.404833717	2.029383778	2.463892989	2.723455672	2.432969291	2.31386722	2.5289167	2	2.357934847	2.462397998	2	2.437750563	2.509202522	2.434568904	2.326335861	2.478566496	2.222716471	2	2.509202522	2.565847819	2	2	2	2.294466226	2	2.117271296	2.477121255	2.525044807	2.457881897	2.426511261	2.374748346	2.240549248	2.706717782	2
U49278_at	2.880813592	2.600972896	2.883661435	2.53529412	2.979092901	2.674861141	2.536558443	3.234517284	2.727541257	2	2.531478917	2.810232518	2.974511693	2	2	2.460897843	2.617000341	2.671172843	2.451786436	2	2.614897216	2.521138084	3.117271296	2.939519253	2.858537198	2.705007959	2.103803721	2	2.352182518	2.741939078	2.424881637	2.264817823	2.723455672	2	2	2.376576957	2	2.123851641	2.42975228	2.557507202	2.334453751	2	2	2.46834733	2.951823035	2.017033339	2	2	2.652246341	2.696356389	2	2.730782276	2.602059991	2.206825876	2.51054501	2.474216264	2.770115295	2.656098202	2	2.401400541	2.220108088	2	2.46834733	2.315970345	2	2	2.944482672	3.155639634	2.474216264	2.675778342	2.73479983	2.408239965
U49352_at	2.372912003	2.255272505	2.356025857	2.550228353	2.526339277	2.06069784	2.267171728	2.158362492	2.536558443	2.485721426	2.220108088	2.387389826	2.257678575	2.198657087	2.281033367	2	2	2.428134794	2.071882007	2	2.193124598	2.161368002	2.519827994	2.892094603	2.753583059	2.574031268	2	2.890421019	2.57054294	2.692846919	2.178976947	2.152288344	2.382017043	2.7084209	2.190331698	2.469822016	2	2.514547753	2.663700925	2.5132176	2.612783857	2.350248018	2.540329475	2.285557309	2.804820679	2.625312451	2.079181246	2.565847819	2.662757832	2.40654018	2.431363764	2.451786436	2.214843848	2.561101384	2	2.029383778	2.582063363	2.445604203	2.320146286	2	2	2.59439255	2	2	2.305351369	2.278753601	2.29666519	2.498310554	2	2.008600172	2.414973348	2
U49395_at	2.804820679	2.995635195	2.80140371	2.696356389	2.910090546	2.910090546	2.5289167	2.906873535	2.802089258	2.98721923	2.955206538	2.158362492	2.948412966	2.794488047	2.609594409	2.908485019	2.587710965	2.696356389	2.818885415	2.873320602	2.482873584	2.756636108	2.905256049	3.269979677	3.099680641	2.876217841	3.163161375	3.350054094	3.446226402	3.188084374	3.168497484	3.373279893	3.176958981	3.368472838	2.912753304	3.16613397	2.491361694	2.671172843	3.36660971	3.196728723	2.858537198	3.018700499	3.07809415	2.778874472	3.048441804	2.79518459	2.705007959	3.164947373	3.26927939	2.687528961	2.740362689	3.008600172	2.836956737	2.814247596	3.000867722	2.980457892	2.892651034	3.411956238	3.118264726	2.80685803	2.641474111	2.733197265	2.737987326	2.761175813	2.745855195	2.872738827	3.961800639	3.165837625	3.098297536	2.756636108	2.866877814	2.6599162
U49436_at	2.385606274	2.103803721	2.499687083	2.744292983	2.574031268	2.63748973	2.240549248	2.698100546	2.394451681	2.793790385	3.070776463	2	2.864511081	2.478566496	2.666517981	2.530199698	2.053078443	2	2	2.049218023	2	2.008600172	2.243038049	2	2.250420002	2.484299839	2.593286067	2.663700925	2.442479769	2.59439255	2.352182518	2	2.45331834	2.694605199	2.484299839	2.584331224	2.133538908	2.603144373	2.260071388	2.618048097	2.397940009	2.546542663	2	2.10720997	2.527629901	2.276461804	2.418301291	2.240549248	2.437750563	2.374748346	2	2.012837225	2.193124598	2.06069784	2.741151599	2.436162647	2.789580712	2.037426498	2	2.541579244	2.465382851	2.340444115	2.720159303	2.465382851	2.646403726	2.383815366	2.645422269	2.860936621	2.315970345	2.227886705	2	2.367355921
U49785_at	3.101403351	3.062205809	3.061075324	2.991669007	2.992553518	3.066325925	2.753583059	3.078456818	3.024485668	2.928395852	2.804139432	3.069668097	3.017033339	2.976349979	2.959518377	2.940018155	2.886490725	2.985426474	2.993876915	2.796574333	2.962369336	2.782472624	3.003891166	2.98811284	3.053078443	3.099680641	2.845718018	3.251151343	3.045714059	3.036229544	2.868644438	3.004751156	2.785329835	2.984527313	3.026124517	2.888740961	2.77524626	2.921686475	2.992111488	3.054995862	3.116939647	3.073351702	3.049992857	2.984077034	3.32056168	3.105850674	2.905256049	2.754348336	3.115277591	2.979548375	3.0923697	2.547774705	2.805500858	2.996511672	2.661812686	2.776701184	3.09725731	2.846337112	2.829946696	2.738780558	2.79518459	2.835690571	2.593286067	2.536558443	2.901458321	2.868056362	3.09482038	2.95616843	2.863917377	2.949877704	3.013679697	2.726727209
U49837_at	2.654176542	2.658964843	2.821513528	2.770115295	2.769377326	2.828015064	2	2.187520721	2.596597096	2.84509804	3.071513805	2.684845362	2.996511672	2.46686762	2.698970004	2.738780558	2.442479769	2.756636108	2.089905111	2.220108088	2.495544338	2.485721426	2.79518459	2.731588765	2.481442629	2.911690159	2.06069784	2.866287339	2.778874472	2.58546073	2.736396502	2.826074803	3.162862993	2.84135947	2.597695186	2.674861141	2.431363764	2.564666064	2.822821645	2.674861141	2.723455672	2	2.357934847	2.371067862	2.309630167	2.540329475	2.808885867	2.612783857	2.747411808	2.729974286	2.557507202	2.444044796	2.832508913	2.624282096	2.421603927	2.465382851	2.7355989	2.434568904	2.536558443	2.781755375	2.294466226	2.396199347	2.482873584	2.582063363	2.650307523	2.641474111	2	2.537819095	2.691081492	2.409933123	2.603144373	2.457881897
U49844_at	2.06069784	2.217483944	2	2	2	2	2	2.029383778	2	2	2	2	2.238046103	2	2	2	2	2	2.037426498	2.075546961	2	2	2.164352856	2.884795364	2.537819095	2	2.322219295	2.475671188	2.365487985	2.665580991	2.133538908	2.428134794	2.397940009	2.311753861	2.127104798	2	2	2.457881897	2.645422269	2.613841822	2.46834733	2.404833717	2.068185862	2.348304863	2.786751422	2.434568904	2	2.290034611	2.664641976	2	2	2.025305865	2.278753601	2.344392274	2.195899652	2.367355921	2.687528961	2.305351369	2.413299764	2	2	2	2	2.133538908	2.08278537	2.230448921	2.699837726	2.383815366	2.029383778	2.136720567	2	2
U49857_at	2.33243846	2.330413773	2.214843848	2.31386722	2.303196057	2.474216264	2	2.44870632	2	2.44870632	2.326335861	2.255272505	2.5774918	2.281033367	2.06069784	2.344392274	2.201397124	2.550228353	2	2.238046103	2.08278537	2.204119983	2.365487985	2.51851394	2.551449998	2.389166084	2.340444115	2.824125834	2.558708571	2.158362492	2.217483944	2.257678575	2.344392274	2	2.269512944	2.158362492	2	2.260071388	2.489958479	2.247973266	2.338456494	2.311753861	2.474216264	2.252853031	2.593286067	2.436162647	2.176091259	2.382017043	2.311753861	2.212187604	2.59439255	2.72916479	2.478566496	2.307496038	2.206825876	2.290034611	2.359835482	2.835690571	2.056904851	2.079181246	2.28780173	2	2.342422681	2	2.440909082	2.544068044	2.209515015	2.396199347	2.459392488	2.600972896	2.324282455	2.307496038
U49973_xpt1_at	3.068556895	2.86332286	2.898176483	3.035029282	3.142702246	3.033021445	2.610660163	3.046495164	2.957128198	3.102776615	3.052693942	2	3.048441804	3.034227261	2.904174368	2.923244019	2.780317312	3.095169351	3.031408464	3.089198367	2.775974331	2.227886705	2.846955325	3.354684554	3.1430148	3.055760465	3.049992857	3.096562438	3.037824751	2.957607287	3.033825694	2.927370363	3.04060234	2.859738566	2.979548375	2.931457871	2.770115295	2.999565488	3.100370545	3.124830149	3.089198367	3.169086357	3.057666104	2.721810615	3.218010043	2.675778342	2.941511433	2.985875357	3.048830087	2.891537458	3.098297536	3.101747074	3.222716471	3.176091259	2.958085849	2.748962861	2.875639937	3.296226287	2.693726949	2.829303773	2.836956737	2.635483747	2.912753304	2.498310554	3.062957834	3.113274692	2.707570176	2.937016107	2.836324116	2.739572344	3.071513805	2.768638101
U50062_at	2.552668216	2.401400541	2.555094449	2.739572344	2.695481676	2.474216264	2.460897843	2.426511261	2.565847819	2.593286067	2.696356389	2.100370545	2.621176282	2.627365857	2.640481437	2.093421685	2.260071388	2.589949601	2.482873584	2.629409599	2.484299839	2.491361694	2.5289167	2.820201459	2.571708832	2.567026366	2.399673721	2.514547753	2.523746467	2.206825876	2.283301229	2.589949601	2.457881897	2.582063363	2.290034611	2.139879086	2.250420002	2.209515015	2.320146286	2.344392274	2.478566496	2.721810615	2.376576957	2.252853031	2.413299764	2.509202522	2.178976947	2.5774918	2.5289167	2.5132176	2.465382851	2.514547753	2.572871602	2.322219295	2.5289167	2.053078443	2.447158031	2.568201724	2.301029996	2.217483944	2.212187604	2.589949601	2.184691431	2	2.390935107	2.568201724	2.42975228	2.501059262	2.283301229	2.387389826	2.682145076	2.056904851
U50078_at	2.155336037	2	2	2.492760389	2.830588669	2.100370545	2.374748346	2.920123326	2.037426498	2.243038049	2.041392685	2	2.812913357	2.36361198	2.227886705	2.595496222	2	2	2.029383778	2.238046103	2.170261715	2.250420002	2.209515015	2.330413773	2.209515015	2.344392274	2.694605199	2	2.311753861	2.51054501	2	2.324282455	2.46686762	2.372912003	2.382017043	2.539076099	2.029383778	2.46686762	2.700703717	2.741939078	2.541579244	2.797267541	2.342422681	2.348304863	2.918030337	2.671172843	2.257678575	2	2.850646235	2	2.290034611	2	2	2.456366033	2.411619706	2.264817823	2.426511261	2	2.434568904	2.404833717	2.117271296	2.301029996	2.33243846	2.322219295	2.46834733	2.416640507	2.788168371	2.57863921	2.534026106	2	2.117271296	2
U50136_rna1_at	3.380573003	3.329804522	3.598243192	3.404662701	3.359076226	3.215108581	3.405687787	3.581835924	3.468790262	3.403977964	3.137670537	2.733197265	3.552424846	3.368286885	3.38774566	3.034628457	2.857935265	3.378761175	2.859138297	3.009875634	3.370883017	2.889301703	3.398287305	3.503790683	3.012837225	3.050766311	3.026124517	3.145507171	2.974050903	2.967547976	2.925312091	3.027757205	3.222196046	2.984977126	3.070037867	2.796574333	2.873320602	2.848804701	2.936513742	2.711807229	2.916453949	3.264109156	2.945960704	3.116939647	2.912222057	2.583198774	2.916453949	2.863917377	2.953759692	3.068556895	2.90579588	3.109240969	3.049992857	3.006893708	2	3.057285644	2.88592634	3.1430148	2.631443769	2.810232518	2.274157849	2.672097858	2.771587481	2.833784375	2.968949681	3.012415375	3.020775488	3.174931594	2.996949248	2.935003151	2.98811284	2.756636108
U50315_at	2.976349979	2.401400541	2.85672889	2.833784375	3.062205809	2.553883027	2.962369336	2.906873535	2	2.775974331	3.048830087	2.725911632	2.86332286	2.791690649	2	2.703291378	2.67669361	3.244277121	2	2.767155866	2.28780173	2.10720997	2.788875116	2.758911892	2.82672252	2.376576957	2.84509804	2.530199698	2.133538908	2.596597096	2.401400541	2.462397998	2.012837225	2.255272505	2.26245109	2.662757832	2.290034611	2.523746467	2.92890769	2.414973348	2.389166084	2.973127854	2.871572936	2.484299839	2.754348336	2.509202522	2.84135947	2.222716471	2.88422877	2.828015064	2.6599162	2.06069784	2.829303773	2.136720567	3.072984745	2.392696953	2.536558443	2.184691431	2.178976947	2.69019608	2	2.372912003	2	2.396199347	2.530199698	2.646403726	2.888179494	2.925827575	2.598790507	2.710963119	2.897627091	2.338456494
U50523_at	3.563006187	3.355068206	3.579783597	3.486855355	3.392345155	3.334654767	3.2929203	3.703463342	3.565257343	3.571009672	3.247727833	3.769229582	3.640382045	3.401055726	3.472024698	3.41564098	3.1752218	3.013679697	3.343014497	3.338456494	3.214843848	3.258637283	3.397766256	3.518382316	3.621799224	3.409425869	3.599337133	3.49037992	3.462697408	3.550228353	3.273464273	3.202488317	3.090963077	3.557867962	2.996511672	3.3818368	3.284881715	3.16613397	3.536305872	3.545554507	3.39252109	3.606703741	3.563006187	3.040997692	3.475380593	2.713490543	3.130333768	3.245759356	3.308137379	3.083144143	3.407560849	2.682145076	3.005609445	3.36660971	3.071513805	3.246252312	3.273001272	3.171141151	3.361350024	3.01494035	3.135450699	3.105510185	2.992553518	3.314920056	3.230704314	3.307709923	3.502563669	3.33725954	3.435685138	2.990338855	2.98811284	3.112605002
U50535_at	2.96425963	2.914871818	2.890421019	2.880241776	3.021602716	2.875061263	2.545307116	2.95230801	2.723455672	2.96425963	3.021602716	2.519827994	2.989449818	2.741151599	2.838849091	2.701567985	2.423245874	2.779596491	2.588831726	2.609594409	2.880813592	2.482873584	2.933487288	3.289142836	3.090610708	3.027349608	2.990338855	3.119255889	3.047274867	2.860936621	2.843855423	2.80685803	3.096910013	2.73239376	2.807535028	2.772321707	2.664641976	2.809559715	2.979548375	2.908485019	2.967547976	3.258876629	2.71432976	2.764176132	3.053078443	2.664641976	2.772321707	2.804820679	3.086003706	3	2.92992956	2.57054294	2.880813592	3.062581984	2.692846919	2.702430536	2.963787827	2.748962861	2.472756449	2.797267541	2.471291711	2.338456494	2.571708832	2.600972896	2.825426118	2.949390007	2.330413773	2.680335513	2.788168371	2.489958479	2.930439595	2.720985744
U50553_at	2.717670503	2.424881637	2.544068044	2.695481676	2.225309282	2.989894564	2.068185862	2.815577748	2.51054501	2.77815125	3.032215703	2	2.644438589	2.892094603	2.378397901	2.130333768	2	2	2	2.421603927	2.421603927	2.281033367	2	2.396199347	2.298853076	2.450249108	2.658011397	2.539076099	2.29666519	2.773786445	2.161368002	2.539076099	2.695481676	2.629409599	2.23299611	2.818885415	2.439332694	2.787460475	2.255272505	2.428134794	2.322219295	2.733999287	2.06069784	2.361727836	2.748962861	2.045322979	2.414973348	2.356025857	2.57634135	2.617000341	2	2.294466226	2.509202522	2.285557309	2.92992956	2.709269961	2.484299839	2.225309282	2.255272505	2.421603927	2.537819095	2.575187845	2.824776462	2.340444115	2.639486489	2.6599162	2.818225894	3.189770956	2.743509765	2	2.271841607	2.376576957
U50733_at	2.666517981	2.564666064	2.403120521	2.727541257	2.727541257	2.7084209	2.722633923	2.731588765	2.683047038	2.785329835	2.641474111	3.080626487	2.631443769	2.204119983	2.271841607	2.859738566	2.459392488	2.309630167	2.685741739	2.932473765	2.685741739	2.790285164	2.790285164	2.757396029	2.810232518	2.997386384	2.896526217	2.923244019	2.805500858	2.947433722	2.624282096	2.694605199	2.618048097	3.29841638	2.808885867	3.244029589	2.492760389	2.859738566	2.918554531	2.861534411	2.921686475	3.008600172	2.980003372	2.661812686	3.152594078	2.846337112	2.462397998	2.684845362	2.973127854	2.81756537	2.930949031	2.63748973	2.563481085	2.909556029	2.832508913	2.401400541	2.836956737	2.702430536	2.856124444	2.62324929	2.771587481	2.759667845	2.640481437	2.796574333	2.677606953	2.875061263	3.045714059	3.075911761	2.847572659	2.57863921	2.597695186	2.766412847
U50743_at	2.556302501	2.348304863	2.250420002	2.825426118	2.831869774	2	2.62324929	2	2.328379603	2.08278537	2.42975228	2	2.243038049	2.45484486	2.064457989	2.278753601	2.36361198	2.413299764	2.1430148	2	2.40654018	2	2	2.503790683	2	2	2.788168371	3.99943505	2.093421685	2	3.730055152	2.419955748	2.609594409	4.070776463	4.051306911	3.475089803	2	2.06069784	2.23299611	2	2.839478047	2	2.773054693	2	2.40654018	2.564666064	2.481442629	3.153509989	2	2	2	2	2.681241237	2.899820502	2	2.702430536	2	2	2.40654018	2.558708571	2.799340549	2.703291378	2.354108439	2.416640507	2	2	2.399673721	2	2	2	2.506505032	2.472756449
U50839_at	2.401400541	2.413299764	2.068185862	2	2.359835482	2.243038049	2.167317335	2.374748346	2.093421685	2.474216264	2	2	2.549003262	2.298853076	2.260071388	2	2.008600172	2.178976947	2.260071388	2	2.408239965	2	2.181843588	2.436162647	2.071882007	2.62324929	2.451786436	2.669316881	2.440909082	2.619093331	2.409933123	2.431363764	2.564666064	2.506505032	2.212187604	2.532754379	2	2.276461804	2.545307116	2.611723308	2	2.701567985	2.361727836	2.152288344	2.503790683	2	2.149219113	2.385606274	2.665580991	2.161368002	2.10720997	2.049218023	2.423245874	2.322219295	2	2.298853076	2.103803721	2.372912003	2.46834733	2	2.307496038	2.383815366	2.357934847	2.170261715	2.276461804	2.267171728	2.469822016	2.789580712	2.209515015	2	2.100370545	2.421603927
U50928_at	2	2.136720567	2	2	2	2.025305865	2	2	2.064457989	2	2	2	2.494154594	2	2	2.28780173	2	2.352182518	2	2	2	2	2.06069784	2.952792443	2	2.539076099	2	2.33243846	2.489958479	2.536558443	2	2.149219113	2.507855872	2.096910013	2	2.053078443	2	2.80140371	2.133538908	2.663700925	3.061452479	2.783188691	2	2.67669361	2.972202838	2.945468585	2.167317335	2.371067862	2.728353782	2.021189299	2.089905111	2.481442629	2.549003262	2.704150517	2.250420002	2.539076099	2.872738827	2.572871602	2.421603927	2.374748346	2.068185862	2	2.158362492	2	2.056904851	2.667452953	2.068185862	2.514547753	2	2.222716471	2.597695186	2.243038049
U50939_at	2.380211242	2.298853076	2.071882007	2.472756449	2.5289167	2.492760389	2.426511261	2.278753601	2.574031268	2.527629901	2.298853076	2	2.864511081	2.367355921	2.344392274	2.5289167	2.008600172	2	2.428134794	2.041392685	2.123851641	2.624282096	2.068185862	2.440909082	2.096910013	2.607455023	2.69019608	2.838849091	2.525044807	2.758911892	2.5774918	2.558708571	2.394451681	2.932980822	2.586587305	2.889301703	2.173186268	2.71432976	2.800029359	2.67669361	2.797959644	2.758154622	2.436162647	2.73239376	3.098297536	3.215373153	2.421603927	2.726727209	2.812913357	2.250420002	2.567026366	2.484299839	2.488550717	2.247973266	2.62838893	2.457881897	2.836324116	2.592176757	2.644438589	2.681241237	2.57054294	2.715167358	2.51054501	2.53529412	2.718501689	2.855519156	2.728353782	2.892094603	2.519827994	2.450249108	2.187520721	2
U51004_at	3.834229903	3.523356207	3.444357126	3.666705136	3.705179245	3.930643441	3.764250875	3.711469782	3.773567049	3.405004665	3.650113164	3.686993566	3.661718058	3.694429691	3.878349422	3.381656483	3.523095838	2.993876915	3.169086357	3.064083436	3.549003262	3.608953699	3.259115844	3.37401474	3.237040791	3.403806611	3.360593414	3.751048035	3.403806611	3.590061231	3.41447195	3.365113432	2.997386384	3.773201142	3.541953474	3.627673032	3.588607805	3.418467021	3.749736316	3.532627001	3.42258984	3.465531557	3.495821753	3.423900919	3.766487206	3.496652939	3.359076226	3.3232521	3.433129518	3.46612587	3.232487866	3.10754913	2.857935265	3.486855355	3.317854489	3.411282913	3.713070326	3.083860801	3.191451014	3.133538908	3.18582536	3.257438567	3.195622944	3.120902818	3.323870607	3.449478399	3.541079768	3.59117595	3.538950562	3.129689892	2.975431809	3.014520539
U51127_at	3.186391216	3.030194785	3.336659823	3.376941757	3.209783015	3.188928484	2.815577748	3.42143939	3.136403448	3.42894429	3.424228071	3.051923916	3.283527365	3.206556044	3.208441356	3.342817315	3.108226656	3.333850145	3.142076461	3.310268367	2.921166051	3.046885191	3.401228167	3.435207103	3.441852176	3.115943177	3.128399269	3.290702243	3.07809415	2.925827575	3.172602931	3.083144143	2.919078092	2.839478047	3.128722284	3.026124517	2.615950052	3.193402903	3.234264124	3.062581984	3.236285277	3.195346058	3.104828404	3.148602655	3.34849957	2.992995098	3.219584526	3.11991541	3.076276255	3.06595298	3.106530854	3.450864692	3.184691431	2.86923172	2.951337519	2.975431809	3.24723655	3.553276046	2.773786445	2.86332286	2.906873535	2.853698212	2.818225894	2.966141733	2.975431809	3.182129214	2.768638101	3.106190897	2.884795364	3.035429738	3.056142262	2.870403905
U51166_at	2	2	2	2	2.123851641	2	2.161368002	2	2	2.008600172	2	2	2.444044796	2	2	2.522444234	2	2.328379603	2.025305865	2	2	2	2	2	2	2.045322979	2.376576957	2.041392685	2.149219113	2.640481437	2.086359831	2	2	2.409933123	2.117271296	2.426511261	2	2.361727836	2.547774705	2.562292864	2.45331834	2.440909082	2.206825876	2	3.044931546	2.547774705	2	2	2.305351369	2	2.170261715	2.10720997	2.053078443	2	2	2.378397901	2.278753601	2	2.330413773	2.049218023	2.220108088	2	2	2	2.049218023	2.021189299	2.444044796	2.658964843	2.505149978	2.008600172	2	2
U51240_at	3.258397804	3.39252109	3.668758542	3.8192148	3.398287305	3.701740632	3.547897718	3.84167225	3.478710756	3.814047721	3.675595056	3.679427897	3.618884485	3.447002898	3.733999287	3.305995883	3.307496038	3.507045872	3.264581729	3.039017322	3.507855872	3.183269844	3.717337583	3.284881715	3.756483964	3.95708026	3.66407759	3.092018471	3.849419414	3.980139778	2.962369336	3.643650038	3.308137379	3.697926445	3.034628457	2.876794976	3.701222484	4.047274867	3.372359583	4.030882953	3.636487896	3.94767874	3.861773297	3.764250875	3.819872822	2	3.817102404	2.669316881	3.873727381	3.938569756	4.131490346	3.343802333	4.042457375	3.477699928	4.034227261	3.805636766	3.87667961	3.564073979	3.784759895	3.852296966	3.98971672	4.055951405	3.82949675	3.455453969	4.002856926	4.054383208	3.976579219	4.06907581	3.758609143	3.58759873	3.659726095	3.676053125
U51269_at	2.865103975	2.610660163	2	2	2.915399835	2.706717782	2.540329475	2.361727836	2.409933123	2.838219222	2.799340549	2.819543936	2.929418926	2.519827994	2.558708571	2.664641976	2.465382851	2.871572936	2.411619706	2.638489257	2.638489257	2.418301291	2.51054501	3.003460532	2.673941999	2.696356389	2.673941999	2.773786445	2.614897216	2.630427875	2.193124598	2.820857989	2.923761961	2.484299839	2.539076099	2.572871602	2.575187845	2.840733235	2.572871602	2.677606953	2.831229694	2.575187845	2.632457292	2.820857989	3.044931546	2.860338007	2.602059991	2.421603927	2.783188691	2.652246341	2.77815125	2	2.880813592	2.691081492	2.672097858	2.796574333	2.618048097	2.075546961	2.434568904	2.303196057	2.553883027	2.482873584	2.444044796	2	2.716003344	2.814913181	2.727541257	2.378397901	2.465382851	2.496929648	2.899273187	2.59439255
U51334_at	3.279438788	3.062957834	3.337858429	2.894316063	3.027349608	3.066325925	2.715167358	2.998259338	3.053846427	3.048830087	3.075546961	2.982723388	3.115277591	2.893206753	2.915399835	2.855519156	2.727541257	2.985426474	2.840733235	3.033021445	2.831229694	2.56937391	2.960946196	3.177247836	2.977266212	2.90579588	2.87909588	3.06069784	2.978180517	2.962369336	2.916453949	2.941014244	3.213252052	3.049605613	2.92890769	2.860936621	2.604226053	3.095169351	3.324282455	2.951823035	2.968949681	3.413299764	2.923244019	2.930949031	3.229425848	2.835056102	2.822168079	2.923761961	2.945960704	2.969415912	3.056904851	3.035429738	3.026124517	2.876794976	2.922206277	2.870988814	3.001733713	3.182984967	2.888179494	2.802089258	2.871572936	2.821513528	2.831229694	2.748962861	2.775974331	2.949877704	2.913283902	3.009025742	2.588831726	2.778874472	3.080987047	2.919601024
U51336_at	3.020361283	2.998695158	3.303627976	3.183554534	3.277150614	3.149527014	3.007320953	3.267406419	3.154423973	3.170848204	3.327971624	3.436162647	3.239049093	2.932473765	3.295347148	3.168497484	2.855519156	3.072984745	2.900913068	3.017867719	2.890421019	2.943494516	3.439806211	3.244524512	3.432327792	3.229937686	2.969415912	3.162862993	3.16613397	2.971275849	2.928395852	3.150449409	3.039017322	3.228400359	2.95616843	2.883661435	2.919078092	3.05804623	3.161368002	3.114610984	2.905256049	3.120573931	3.01494035	2.894316063	3.148294097	2.750508395	2.656098202	2.770852012	3.082066934	2.924279286	2.929418926	2.764922985	3.01494035	2.840106094	3.193124598	2.906335042	3.167021796	3.151063253	3.040206628	2.954724791	2.992995098	2.808210973	2.841984805	2.78604121	2.985875357	3.046495164	3.20709554	3.052693942	2.902546779	2.815577748	2.899273187	3.1532049
U51432_at	2	2	2.292256071	2.544068044	2.646403726	2	2.705863712	2.522444234	2.626340367	2	2.5774918	2	2.731588765	2.45484486	2.595496222	2.392696953	2	2	2.540329475	2.591064607	2.08278537	2.463892989	2.021189299	2.928395852	2.77815125	2.212187604	2.385606274	2	2.557507202	2.883661435	2.352182518	2.164352856	2	2.436162647	2.029383778	2.768638101	2	2.835690571	2.539076099	2.866287339	2.390935107	2.589949601	2.123851641	2.31386722	3.083144143	3.196176185	2.340444115	2	2.682145076	2.328379603	2.049218023	2.408239965	2	2.64246452	2.916980047	2.089905111	2.876217841	2.514547753	2.670245853	2.57863921	2.517195898	2.595496222	2.346352974	2	2.334453751	2.753583059	3.100370545	2.778874472	2.549003262	2	2	2.173186268
U51477_at	3.229425848	2.848804701	2.895974732	2.687528961	2.44870632	2.72916479	2.69019608	3.136403448	2.894316063	3.102433706	2.755112266	2.95616843	2.843855423	2.551449998	2.750508395	2.994756945	3.021602716	2.749736316	3.085647288	3.128076013	3.054995862	2.713490543	3.228656958	3.526855987	3.324282455	2.797267541	2.90579588	3.006466042	2.679427897	2.973127854	2.848189117	2.755112266	2.86332286	2.894316063	2.794488047	2.537819095	2.613841822	2.914343157	2.918030337	2.937016107	2.998259338	3.268577972	2.575187845	2.792391689	3.051152522	2.582063363	2.572871602	2.737987326	2.727541257	2.774516966	3.088844563	2.787460475	2.781755375	2.911690159	2.597695186	2.944482672	2.648360011	2.874481818	2.748188027	2.856124444	2.86332286	2.926342447	2.683047038	2.579783597	3.030599722	2.853698212	3.054995862	3.07371835	2.809559715	2.639486489	2.608526034	2.969415912
U51478_at	3.360214613	3.345177617	3.456214155	3.265525335	3.25358029	3.707485012	3.23299611	3.38774566	3.322426052	3.447313109	3.593728999	3.362859303	3.344195716	3.302979937	3.184407485	3.305351369	3.062581984	3.018700499	3.273232834	3.407730728	3.396896449	3.367169489	3.457579147	3.332842267	3.307282047	3.574725584	3.356217134	3.269979677	3.403806611	3.585347911	3.135132651	3.334453751	3.520352504	3.637089274	3.287129621	3.172602931	3.123851641	3.477410688	3.339650158	3.630936119	3.467903947	3.649140064	3.172894698	3.290034611	3.892150278	3.16790781	3.497758718	3.139564266	3.591732239	3.249198357	3.475380593	3.202488317	3.238798563	3.075546961	3.350635608	3.286231854	3.480581787	3.319106059	3.483872454	3.136720567	3.451325808	3.133538908	3.164947373	3.138618434	3.135132651	3.582858462	3.542949849	3.31868927	3.20709554	3.15896526	3.451632947	3.290924559
